EVENT_ID_1,EVENT_ID_2,INTERACTION_TYPE,INTERACTION_CAP,DESCRIPTION
EV125,EV136,AMPLIFICATION,4.5,Christmas Holiday Kids Demand + Post-Monsoon Pest/Humidity Cycle
EV125,EV150,AMPLIFICATION,4.0,Christmas Holiday Kids Demand + Corporate Festive Procurement
EV125,EV151,AMPLIFICATION,4.0,Christmas Holiday Kids Demand + Post-Festival Restock / Consumption Normalization
EV125,EV161,AMPLIFICATION,5.0,Christmas Holiday Kids Demand + Hornbill / Northeast Cultural Tourism Season
EV125,EV168,AMPLIFICATION,4.0,Christmas Holiday Kids Demand + Diwali Pre-Stocking for Retailers
EV125,EV169,AMPLIFICATION,4.0,Christmas Holiday Kids Demand + Wedding Retail Inventory Build-Up — Winter
EV127,EV128,AMPLIFICATION,4.0,Christmas-New Year Travel Peak + New Year Party Pre-Season
EV127,EV129,AMPLIFICATION,4.0,Christmas-New Year Travel Peak + New Year's Eve
EV127,EV130,AMPLIFICATION,4.0,Christmas-New Year Travel Peak + Year-End Clearance Sale
EV127,EV152,AMPLIFICATION,4.0,Christmas-New Year Travel Peak + Pre-Christmas Home & Party Preparation
EV127,EV167,AMPLIFICATION,4.0,Christmas-New Year Travel Peak + Festive Inventory Build-Up
EV128,EV131,AMPLIFICATION,4.0,New Year Party Pre-Season + Winter Wedding Peak
EV128,EV132,AMPLIFICATION,4.0,New Year Party Pre-Season + Financial Year Planning / Corporate Budget Buying
EV128,EV150,AMPLIFICATION,4.0,New Year Party Pre-Season + Corporate Festive Procurement
EV128,EV151,AMPLIFICATION,4.0,New Year Party Pre-Season + Post-Festival Restock / Consumption Normalization
EV128,EV161,AMPLIFICATION,5.0,New Year Party Pre-Season + Hornbill / Northeast Cultural Tourism Season
EV128,EV169,AMPLIFICATION,4.0,New Year Party Pre-Season + Wedding Retail Inventory Build-Up — Winter
EV129,EV131,AMPLIFICATION,4.0,New Year's Eve + Winter Wedding Peak
EV129,EV132,AMPLIFICATION,4.0,New Year's Eve + Financial Year Planning / Corporate Budget Buying
EV129,EV151,AMPLIFICATION,4.0,New Year's Eve + Post-Festival Restock / Consumption Normalization
EV129,EV161,AMPLIFICATION,5.0,New Year's Eve + Hornbill / Northeast Cultural Tourism Season
EV129,EV169,AMPLIFICATION,4.0,New Year's Eve + Wedding Retail Inventory Build-Up — Winter
EV130,EV131,AMPLIFICATION,4.0,Year-End Clearance Sale + Winter Wedding Peak
EV130,EV132,AMPLIFICATION,4.0,Year-End Clearance Sale + Financial Year Planning / Corporate Budget Buying
EV130,EV150,AMPLIFICATION,4.0,Year-End Clearance Sale + Corporate Festive Procurement
EV130,EV151,AMPLIFICATION,4.0,Year-End Clearance Sale + Post-Festival Restock / Consumption Normalization
EV130,EV161,AMPLIFICATION,5.0,Year-End Clearance Sale + Hornbill / Northeast Cultural Tourism Season
EV130,EV168,AMPLIFICATION,4.0,Year-End Clearance Sale + Diwali Pre-Stocking for Retailers
EV130,EV169,AMPLIFICATION,4.0,Year-End Clearance Sale + Wedding Retail Inventory Build-Up — Winter
EV131,EV134,ATTENUATION,3.5,Winter Wedding Peak + Severe Rain / Flood Risk
EV131,EV135,ATTENUATION,3.5,Winter Wedding Peak + Monsoon Withdrawal / Post-Monsoon
EV131,EV136,ATTENUATION,3.5,Winter Wedding Peak + Post-Monsoon Pest/Humidity Cycle
EV131,EV152,AMPLIFICATION,4.0,Winter Wedding Peak + Pre-Christmas Home & Party Preparation
EV131,EV167,AMPLIFICATION,4.0,Winter Wedding Peak + Festive Inventory Build-Up
EV132,EV136,ATTENUATION,3.5,Financial Year Planning / Corporate Budget Buying + Post-Monsoon Pest/Humidity Cycle
EV132,EV152,AMPLIFICATION,4.0,Financial Year Planning / Corporate Budget Buying + Pre-Christmas Home & Party Preparation
EV132,EV167,AMPLIFICATION,4.0,Financial Year Planning / Corporate Budget Buying + Festive Inventory Build-Up
EV133,EV145,ATTENUATION,3.5,Extreme Heatwave Alert + Academic New Year Preparation
EV133,EV146,ATTENUATION,3.5,Extreme Heatwave Alert + School Admissions Cycle
EV133,EV147,ATTENUATION,3.5,Extreme Heatwave Alert + College Admissions Cycle
EV133,EV148,ATTENUATION,3.5,Extreme Heatwave Alert + Summer Vacation Peak
EV133,EV149,ATTENUATION,3.5,Extreme Heatwave Alert + Back-to-Work / Post-Vacation Demand
EV133,EV156,ATTENUATION,3.5,Extreme Heatwave Alert + Vaisakhi Gurdwara / Community Celebration
EV133,EV157,ATTENUATION,3.5,Extreme Heatwave Alert + Thrissur Pooram
EV133,EV158,ATTENUATION,3.5,Extreme Heatwave Alert + Jagannath Snana Yatra
EV133,EV159,ATTENUATION,3.5,Extreme Heatwave Alert + Bonalu
EV133,EV162,ATTENUATION,3.5,Extreme Heatwave Alert + Goa Carnival / Pre-Lent Tourism
EV133,EV170,ATTENUATION,3.5,Extreme Heatwave Alert + Wedding Retail Inventory Build-Up — Summer
EV133,EV173,ATTENUATION,3.5,Extreme Heatwave Alert + Bihu / Regional New Year Travel & Gifting Build
EV133,EV174,ATTENUATION,3.5,Extreme Heatwave Alert + Pre-College / Hostel Setup Season
EV134,EV146,ATTENUATION,3.5,Severe Rain / Flood Risk + School Admissions Cycle
EV134,EV147,ATTENUATION,3.5,Severe Rain / Flood Risk + College Admissions Cycle
EV134,EV148,ATTENUATION,3.5,Severe Rain / Flood Risk + Summer Vacation Peak
EV134,EV149,ATTENUATION,3.5,Severe Rain / Flood Risk + Back-to-Work / Post-Vacation Demand
EV134,EV150,ATTENUATION,3.5,Severe Rain / Flood Risk + Corporate Festive Procurement
EV134,EV158,ATTENUATION,3.5,Severe Rain / Flood Risk + Jagannath Snana Yatra
EV134,EV159,ATTENUATION,3.5,Severe Rain / Flood Risk + Bonalu
EV134,EV160,ATTENUATION,3.5,Severe Rain / Flood Risk + Bathukamma Pre-Season
EV134,EV167,AMPLIFICATION,4.5,Severe Rain / Flood Risk + Festive Inventory Build-Up
EV134,EV168,ATTENUATION,3.5,Severe Rain / Flood Risk + Diwali Pre-Stocking for Retailers
EV134,EV169,ATTENUATION,3.5,Severe Rain / Flood Risk + Wedding Retail Inventory Build-Up — Winter
EV134,EV170,ATTENUATION,3.5,Severe Rain / Flood Risk + Wedding Retail Inventory Build-Up — Summer
EV134,EV174,ATTENUATION,3.5,Severe Rain / Flood Risk + Pre-College / Hostel Setup Season
EV135,EV150,ATTENUATION,3.5,Monsoon Withdrawal / Post-Monsoon + Corporate Festive Procurement
EV135,EV160,ATTENUATION,3.5,Monsoon Withdrawal / Post-Monsoon + Bathukamma Pre-Season
EV135,EV167,AMPLIFICATION,4.5,Monsoon Withdrawal / Post-Monsoon + Festive Inventory Build-Up
EV135,EV168,ATTENUATION,3.5,Monsoon Withdrawal / Post-Monsoon + Diwali Pre-Stocking for Retailers
EV135,EV169,ATTENUATION,3.5,Monsoon Withdrawal / Post-Monsoon + Wedding Retail Inventory Build-Up — Winter
EV135,EV174,ATTENUATION,3.5,Monsoon Withdrawal / Post-Monsoon + Pre-College / Hostel Setup Season
EV136,EV150,ATTENUATION,3.5,Post-Monsoon Pest/Humidity Cycle + Corporate Festive Procurement
EV136,EV151,ATTENUATION,3.5,Post-Monsoon Pest/Humidity Cycle + Post-Festival Restock / Consumption Normalization
EV136,EV152,AMPLIFICATION,4.5,Post-Monsoon Pest/Humidity Cycle + Pre-Christmas Home & Party Preparation
EV136,EV160,ATTENUATION,3.5,Post-Monsoon Pest/Humidity Cycle + Bathukamma Pre-Season
EV136,EV161,ATTENUATION,3.5,Post-Monsoon Pest/Humidity Cycle + Hornbill / Northeast Cultural Tourism Season
EV136,EV167,AMPLIFICATION,4.5,Post-Monsoon Pest/Humidity Cycle + Festive Inventory Build-Up
EV136,EV168,ATTENUATION,3.5,Post-Monsoon Pest/Humidity Cycle + Diwali Pre-Stocking for Retailers
EV136,EV169,ATTENUATION,3.5,Post-Monsoon Pest/Humidity Cycle + Wedding Retail Inventory Build-Up — Winter
EV136,EV174,ATTENUATION,3.5,Post-Monsoon Pest/Humidity Cycle + Pre-College / Hostel Setup Season
EV145,EV171,ATTENUATION,3.5,Academic New Year Preparation + Winter Transition — Southern India
EV145,EV172,AMPLIFICATION,4.0,Academic New Year Preparation + Valentine's Pre-Season Demand Build
EV146,EV171,ATTENUATION,3.5,School Admissions Cycle + Winter Transition — Southern India
EV146,EV172,AMPLIFICATION,4.0,School Admissions Cycle + Valentine's Pre-Season Demand Build
EV147,EV165,ATTENUATION,3.5,College Admissions Cycle + Mosquito Season Demand Peak
EV147,EV166,ATTENUATION,3.5,College Admissions Cycle + Rainwear Replacement / Mid-Monsoon Restock
EV147,EV167,AMPLIFICATION,4.0,College Admissions Cycle + Festive Inventory Build-Up
EV148,EV165,ATTENUATION,3.5,Summer Vacation Peak + Mosquito Season Demand Peak
EV149,EV165,ATTENUATION,3.5,Back-to-Work / Post-Vacation Demand + Mosquito Season Demand Peak
EV149,EV166,ATTENUATION,3.5,Back-to-Work / Post-Vacation Demand + Rainwear Replacement / Mid-Monsoon Restock
EV149,EV167,AMPLIFICATION,4.0,Back-to-Work / Post-Vacation Demand + Festive Inventory Build-Up
EV150,EV152,AMPLIFICATION,4.0,Corporate Festive Procurement + Pre-Christmas Home & Party Preparation
EV150,EV165,ATTENUATION,3.5,Corporate Festive Procurement + Mosquito Season Demand Peak
EV150,EV166,ATTENUATION,3.5,Corporate Festive Procurement + Rainwear Replacement / Mid-Monsoon Restock
EV150,EV167,AMPLIFICATION,4.0,Corporate Festive Procurement + Festive Inventory Build-Up
EV151,EV152,AMPLIFICATION,4.0,Post-Festival Restock / Consumption Normalization + Pre-Christmas Home & Party Preparation
EV151,EV167,AMPLIFICATION,4.0,Post-Festival Restock / Consumption Normalization + Festive Inventory Build-Up
EV152,EV161,AMPLIFICATION,5.0,Pre-Christmas Home & Party Preparation + Hornbill / Northeast Cultural Tourism Season
EV152,EV168,AMPLIFICATION,4.0,Pre-Christmas Home & Party Preparation + Diwali Pre-Stocking for Retailers
EV152,EV169,AMPLIFICATION,4.0,Pre-Christmas Home & Party Preparation + Wedding Retail Inventory Build-Up — Winter
EV153,EV154,SATURATION,4.0,Makaravilakku / Sabarimala Pilgrimage Season + Thaipusam
EV153,EV155,SATURATION,4.0,Makaravilakku / Sabarimala Pilgrimage Season + Magh Bihu / Bhogali Bihu
EV153,EV162,SATURATION,4.0,Makaravilakku / Sabarimala Pilgrimage Season + Goa Carnival / Pre-Lent Tourism
EV153,EV171,ATTENUATION,3.5,Makaravilakku / Sabarimala Pilgrimage Season + Winter Transition — Southern India
EV153,EV172,AMPLIFICATION,5.0,Makaravilakku / Sabarimala Pilgrimage Season + Valentine's Pre-Season Demand Build
EV154,EV155,SATURATION,4.0,Thaipusam + Magh Bihu / Bhogali Bihu
EV154,EV162,SATURATION,4.0,Thaipusam + Goa Carnival / Pre-Lent Tourism
EV154,EV171,ATTENUATION,3.5,Thaipusam + Winter Transition — Southern India
EV154,EV172,AMPLIFICATION,5.0,Thaipusam + Valentine's Pre-Season Demand Build
EV155,EV162,SATURATION,4.0,Magh Bihu / Bhogali Bihu + Goa Carnival / Pre-Lent Tourism
EV155,EV171,ATTENUATION,3.5,Magh Bihu / Bhogali Bihu + Winter Transition — Southern India
EV155,EV172,AMPLIFICATION,5.0,Magh Bihu / Bhogali Bihu + Valentine's Pre-Season Demand Build
EV156,EV157,SATURATION,4.0,Vaisakhi Gurdwara / Community Celebration + Thrissur Pooram
EV156,EV173,SATURATION,4.0,Vaisakhi Gurdwara / Community Celebration + Bihu / Regional New Year Travel & Gifting Build
EV157,EV173,SATURATION,4.0,Thrissur Pooram + Bihu / Regional New Year Travel & Gifting Build
EV158,EV159,SATURATION,4.0,Jagannath Snana Yatra + Bonalu
EV158,EV165,ATTENUATION,3.5,Jagannath Snana Yatra + Mosquito Season Demand Peak
EV159,EV165,ATTENUATION,3.5,Bonalu + Mosquito Season Demand Peak
EV159,EV166,ATTENUATION,3.5,Bonalu + Rainwear Replacement / Mid-Monsoon Restock
EV159,EV167,AMPLIFICATION,5.0,Bonalu + Festive Inventory Build-Up
EV160,EV165,ATTENUATION,3.5,Bathukamma Pre-Season + Mosquito Season Demand Peak
EV160,EV166,ATTENUATION,3.5,Bathukamma Pre-Season + Rainwear Replacement / Mid-Monsoon Restock
EV160,EV167,AMPLIFICATION,5.0,Bathukamma Pre-Season + Festive Inventory Build-Up
EV161,EV167,AMPLIFICATION,5.0,Hornbill / Northeast Cultural Tourism Season + Festive Inventory Build-Up
EV162,EV171,ATTENUATION,3.5,Goa Carnival / Pre-Lent Tourism + Winter Transition — Southern India
EV162,EV172,AMPLIFICATION,5.0,Goa Carnival / Pre-Lent Tourism + Valentine's Pre-Season Demand Build
EV165,EV167,AMPLIFICATION,4.5,Mosquito Season Demand Peak + Festive Inventory Build-Up
EV165,EV168,ATTENUATION,3.5,Mosquito Season Demand Peak + Diwali Pre-Stocking for Retailers
EV165,EV169,ATTENUATION,3.5,Mosquito Season Demand Peak + Wedding Retail Inventory Build-Up — Winter
EV165,EV170,ATTENUATION,3.5,Mosquito Season Demand Peak + Wedding Retail Inventory Build-Up — Summer
EV165,EV174,ATTENUATION,3.5,Mosquito Season Demand Peak + Pre-College / Hostel Setup Season
EV166,EV167,AMPLIFICATION,4.5,Rainwear Replacement / Mid-Monsoon Restock + Festive Inventory Build-Up
EV166,EV168,ATTENUATION,3.5,Rainwear Replacement / Mid-Monsoon Restock + Diwali Pre-Stocking for Retailers
EV166,EV169,ATTENUATION,3.5,Rainwear Replacement / Mid-Monsoon Restock + Wedding Retail Inventory Build-Up — Winter
EV166,EV174,ATTENUATION,3.5,Rainwear Replacement / Mid-Monsoon Restock + Pre-College / Hostel Setup Season
EV167,EV168,AMPLIFICATION,4.0,Festive Inventory Build-Up + Diwali Pre-Stocking for Retailers
EV167,EV169,AMPLIFICATION,4.0,Festive Inventory Build-Up + Wedding Retail Inventory Build-Up — Winter
EV167,EV174,AMPLIFICATION,4.0,Festive Inventory Build-Up + Pre-College / Hostel Setup Season
EV170,EV171,ATTENUATION,3.5,Wedding Retail Inventory Build-Up — Summer + Winter Transition — Southern India
EV170,EV172,AMPLIFICATION,4.0,Wedding Retail Inventory Build-Up — Summer + Valentine's Pre-Season Demand Build
EV171,EV172,AMPLIFICATION,4.5,Winter Transition — Southern India + Valentine's Pre-Season Demand Build
