SUPPLIER_ID,SKU_ID,SUPPLIER_SKU,PURCHASE_COST,MOQ_UNITS,LEAD_TIME_DAYS,ORDER_MULTIPLE,PRIMARY_FLAG,ACTIVE_FLAG
sup-066,GAM-PUZ-00132,VND-sup-066-GAM-PUZ-,34.53,25,41,10,0,1
sup-099,GAM-PUZ-00133,VND-sup-099-GAM-PUZ-,18.43,200,23,10,1,1
sup-025,GAM-PUZ-00133,VND-sup-025-GAM-PUZ-,19.9,50,31,10,0,1
sup-057,GAM-PUZ-00134,VND-sup-057-GAM-PUZ-,41.11,100,23,10,1,1
sup-127,GAM-PUZ-00134,VND-sup-127-GAM-PUZ-,43.99,100,33,10,0,1
sup-027,GAM-PUZ-00135,VND-sup-027-GAM-PUZ-,32.87,100,23,10,1,1
sup-173,GAM-PUZ-00135,VND-sup-173-GAM-PUZ-,38.79,100,30,10,0,1
sup-025,GAM-PUZ-00136,VND-sup-025-GAM-PUZ-,41.0,200,23,10,1,1
sup-173,GAM-PUZ-00136,VND-sup-173-GAM-PUZ-,46.33,25,35,10,0,1
sup-017,GAM-PUZ-00137,VND-sup-017-GAM-PUZ-,20.7,25,23,10,1,1
sup-066,GAM-PUZ-00137,VND-sup-066-GAM-PUZ-,23.18,100,31,10,0,1
sup-024,GAM-PUZ-00138,VND-sup-024-GAM-PUZ-,43.02,25,23,10,1,1
sup-173,GAM-PUZ-00138,VND-sup-173-GAM-PUZ-,48.18,200,28,10,0,1
sup-127,GAM-PUZ-00139,VND-sup-127-GAM-PUZ-,16.91,100,23,10,1,1
sup-162,GAM-PUZ-00139,VND-sup-162-GAM-PUZ-,20.63,200,40,10,0,1
sup-099,GAM-PUZ-00140,VND-sup-099-GAM-PUZ-,11.21,200,23,10,1,1
sup-013,GAM-PUZ-00140,VND-sup-013-GAM-PUZ-,11.99,50,31,10,0,1
sup-153,GAM-PUZ-00141,VND-sup-153-GAM-PUZ-,13.85,200,23,10,1,1
sup-188,GAM-PUZ-00141,VND-sup-188-GAM-PUZ-,16.48,50,43,10,0,1
sup-127,GAM-PUZ-00142,VND-sup-127-GAM-PUZ-,26.02,100,23,10,1,1
sup-113,GAM-PUZ-00142,VND-sup-113-GAM-PUZ-,28.62,200,41,10,0,1
sup-039,GAM-PUZ-00143,VND-sup-039-GAM-PUZ-,31.45,25,23,10,1,1
sup-017,GAM-PUZ-00143,VND-sup-017-GAM-PUZ-,37.74,100,39,10,0,1
sup-094,GAM-PUZ-00144,VND-sup-094-GAM-PUZ-,19.99,200,23,10,1,1
sup-064,GAM-PUZ-00144,VND-sup-064-GAM-PUZ-,24.59,200,29,10,0,1
sup-089,GAM-PUZ-00145,VND-sup-089-GAM-PUZ-,10.12,25,23,10,1,1
sup-037,GAM-PUZ-00145,VND-sup-037-GAM-PUZ-,11.44,50,35,10,0,1
sup-153,GAM-PUZ-00146,VND-sup-153-GAM-PUZ-,26.43,200,23,10,1,1
sup-122,GAM-PUZ-00146,VND-sup-122-GAM-PUZ-,28.81,200,36,10,0,1
sup-089,GAM-PUZ-00147,VND-sup-089-GAM-PUZ-,19.25,25,23,10,1,1
sup-024,GAM-PUZ-00147,VND-sup-024-GAM-PUZ-,21.37,100,35,10,0,1
sup-090,GAM-PUZ-00148,VND-sup-090-GAM-PUZ-,34.34,200,23,10,1,1
sup-153,GAM-PUZ-00148,VND-sup-153-GAM-PUZ-,37.43,50,41,10,0,1
sup-113,GAM-PUZ-00149,VND-sup-113-GAM-PUZ-,14.72,50,23,10,1,1
sup-119,GAM-PUZ-00149,VND-sup-119-GAM-PUZ-,18.25,25,45,10,0,1
sup-162,GAM-PUZ-00150,VND-sup-162-GAM-PUZ-,45.69,50,23,10,1,1
sup-027,GAM-PUZ-00150,VND-sup-027-GAM-PUZ-,53.91,200,40,10,0,1
sup-127,GAM-PUZ-00151,VND-sup-127-GAM-PUZ-,10.33,50,23,10,1,1
sup-173,GAM-PUZ-00151,VND-sup-173-GAM-PUZ-,12.91,200,44,10,0,1
sup-071,GAM-PUZ-00152,VND-sup-071-GAM-PUZ-,28.57,25,23,10,1,1
sup-162,GAM-PUZ-00152,VND-sup-162-GAM-PUZ-,33.14,50,41,10,0,1
sup-088,GAM-PUZ-00153,VND-sup-088-GAM-PUZ-,31.76,200,23,10,1,1
sup-027,GAM-PUZ-00153,VND-sup-027-GAM-PUZ-,39.38,100,34,10,0,1
sup-127,GAM-PUZ-00154,VND-sup-127-GAM-PUZ-,43.25,200,23,10,1,1
sup-088,GAM-PUZ-00154,VND-sup-088-GAM-PUZ-,49.74,200,41,10,0,1
sup-064,GAM-PUZ-00155,VND-sup-064-GAM-PUZ-,14.99,25,23,10,1,1
sup-088,GAM-PUZ-00155,VND-sup-088-GAM-PUZ-,17.84,200,43,10,0,1
sup-035,GAM-PUZ-00156,VND-sup-035-GAM-PUZ-,18.84,25,23,10,1,1
sup-182,GAM-PUZ-00156,VND-sup-182-GAM-PUZ-,21.1,200,29,10,0,1
sup-063,GAM-PUZ-00157,VND-sup-063-GAM-PUZ-,46.45,200,23,10,1,1
sup-125,GAM-PUZ-00157,VND-sup-125-GAM-PUZ-,53.88,200,39,10,0,1
sup-027,GAM-PUZ-00158,VND-sup-027-GAM-PUZ-,12.39,25,23,10,1,1
sup-088,GAM-PUZ-00158,VND-sup-088-GAM-PUZ-,13.26,200,40,10,0,1
sup-185,GAM-PUZ-00159,VND-sup-185-GAM-PUZ-,35.83,25,23,10,1,1
sup-039,GAM-PUZ-00159,VND-sup-039-GAM-PUZ-,40.49,100,30,10,0,1
sup-035,GAM-PUZ-00160,VND-sup-035-GAM-PUZ-,28.17,25,23,10,1,1
sup-130,GAM-PUZ-00160,VND-sup-130-GAM-PUZ-,35.21,100,39,10,0,1
sup-037,GAM-PUZ-00161,VND-sup-037-GAM-PUZ-,44.12,25,23,10,1,1
sup-172,GAM-PUZ-00161,VND-sup-172-GAM-PUZ-,52.06,25,30,10,0,1
sup-182,GAM-PUZ-00162,VND-sup-182-GAM-PUZ-,29.88,200,23,10,1,1
sup-017,GAM-PUZ-00162,VND-sup-017-GAM-PUZ-,33.17,50,39,10,0,1
sup-066,GAM-PUZ-00163,VND-sup-066-GAM-PUZ-,18.9,50,23,10,1,1
sup-064,GAM-PUZ-00163,VND-sup-064-GAM-PUZ-,23.06,200,35,10,0,1
sup-119,GAM-PUZ-00164,VND-sup-119-GAM-PUZ-,36.11,100,23,10,1,1
sup-048,GAM-PUZ-00164,VND-sup-048-GAM-PUZ-,39.72,200,37,10,0,1
sup-135,GAM-PUZ-00165,VND-sup-135-GAM-PUZ-,17.64,50,23,10,1,1
sup-064,GAM-PUZ-00165,VND-sup-064-GAM-PUZ-,19.4,25,34,10,0,1
sup-090,GAM-PUZ-00166,VND-sup-090-GAM-PUZ-,47.37,200,23,10,1,1
sup-064,GAM-PUZ-00166,VND-sup-064-GAM-PUZ-,56.84,100,45,10,0,1
sup-054,GAM-PUZ-00167,VND-sup-054-GAM-PUZ-,25.56,200,23,10,1,1
sup-089,GAM-PUZ-00167,VND-sup-089-GAM-PUZ-,30.93,50,34,10,0,1
sup-185,GAM-PUZ-00168,VND-sup-185-GAM-PUZ-,31.6,25,23,10,1,1
sup-122,GAM-PUZ-00168,VND-sup-122-GAM-PUZ-,34.44,50,32,10,0,1
sup-013,GAM-PUZ-00169,VND-sup-013-GAM-PUZ-,44.02,50,23,10,1,1
sup-130,GAM-PUZ-00169,VND-sup-130-GAM-PUZ-,50.18,50,39,10,0,1
sup-125,GAM-PUZ-00170,VND-sup-125-GAM-PUZ-,42.81,50,23,10,1,1
sup-164,GAM-PUZ-00170,VND-sup-164-GAM-PUZ-,48.8,25,30,10,0,1
sup-172,GAM-PUZ-00171,VND-sup-172-GAM-PUZ-,46.38,50,23,10,1,1
sup-143,GAM-PUZ-00171,VND-sup-143-GAM-PUZ-,53.8,100,31,10,0,1
sup-182,GAM-PUZ-00172,VND-sup-182-GAM-PUZ-,45.76,100,23,10,1,1
sup-110,GAM-PUZ-00172,VND-sup-110-GAM-PUZ-,50.79,50,41,10,0,1
sup-025,GAM-PUZ-00173,VND-sup-025-GAM-PUZ-,14.03,100,23,10,1,1
sup-099,GAM-PUZ-00173,VND-sup-099-GAM-PUZ-,15.57,50,39,10,0,1
sup-048,GAM-PUZ-00174,VND-sup-048-GAM-PUZ-,44.28,25,23,10,1,1
sup-064,GAM-PUZ-00174,VND-sup-064-GAM-PUZ-,47.82,25,31,10,0,1
sup-185,GAM-PUZ-00175,VND-sup-185-GAM-PUZ-,49.06,100,23,10,1,1
sup-110,GAM-PUZ-00175,VND-sup-110-GAM-PUZ-,58.38,100,43,10,0,1
sup-048,GAM-PUZ-00176,VND-sup-048-GAM-PUZ-,26.59,50,23,10,1,1
sup-106,GAM-PUZ-00176,VND-sup-106-GAM-PUZ-,30.05,200,37,10,0,1
sup-088,GAM-PUZ-00177,VND-sup-088-GAM-PUZ-,27.0,50,23,10,1,1
sup-071,GAM-PUZ-00177,VND-sup-071-GAM-PUZ-,31.86,50,27,10,0,1
sup-142,GAM-PUZ-00178,VND-sup-142-GAM-PUZ-,33.86,25,23,10,1,1
sup-113,GAM-PUZ-00178,VND-sup-113-GAM-PUZ-,38.6,200,35,10,0,1
sup-100,GAM-PUZ-00179,VND-sup-100-GAM-PUZ-,37.5,200,23,10,1,1
sup-130,GAM-PUZ-00179,VND-sup-130-GAM-PUZ-,41.25,50,42,10,0,1
sup-048,GAM-PUZ-00180,VND-sup-048-GAM-PUZ-,38.69,25,23,10,1,1
sup-122,GAM-PUZ-00180,VND-sup-122-GAM-PUZ-,42.17,100,38,10,0,1
sup-057,GAM-PUZ-00181,VND-sup-057-GAM-PUZ-,22.59,25,23,10,1,1
sup-037,GAM-PUZ-00181,VND-sup-037-GAM-PUZ-,23.95,100,37,10,0,1
sup-039,GAM-PUZ-00182,VND-sup-039-GAM-PUZ-,44.28,25,23,10,1,1
sup-024,GAM-PUZ-00182,VND-sup-024-GAM-PUZ-,50.48,200,29,10,0,1
sup-122,GAM-PUZ-00183,VND-sup-122-GAM-PUZ-,45.8,25,23,10,1,1
sup-135,GAM-PUZ-00183,VND-sup-135-GAM-PUZ-,55.42,50,44,10,0,1
sup-110,GAM-PUZ-00184,VND-sup-110-GAM-PUZ-,17.82,100,23,10,1,1
sup-013,GAM-PUZ-00184,VND-sup-013-GAM-PUZ-,22.27,25,45,10,0,1
sup-125,GAM-PUZ-00185,VND-sup-125-GAM-PUZ-,47.35,25,23,10,1,1
sup-025,GAM-PUZ-00185,VND-sup-025-GAM-PUZ-,53.98,100,30,10,0,1
sup-173,GAM-PUZ-00186,VND-sup-173-GAM-PUZ-,16.67,25,23,10,1,1
sup-089,GAM-PUZ-00186,VND-sup-089-GAM-PUZ-,20.5,100,29,10,0,1
sup-054,GAM-PUZ-00187,VND-sup-054-GAM-PUZ-,40.6,200,23,10,1,1
sup-106,GAM-PUZ-00187,VND-sup-106-GAM-PUZ-,43.44,100,32,10,0,1
sup-066,GAM-PUZ-00188,VND-sup-066-GAM-PUZ-,23.87,100,23,10,1,1
sup-025,GAM-PUZ-00188,VND-sup-025-GAM-PUZ-,28.41,200,36,10,0,1
sup-027,GAM-PUZ-00189,VND-sup-027-GAM-PUZ-,47.69,25,23,10,1,1
sup-173,GAM-PUZ-00189,VND-sup-173-GAM-PUZ-,56.75,25,36,10,0,1
sup-027,GAM-PUZ-00190,VND-sup-027-GAM-PUZ-,19.1,200,23,10,1,1
sup-064,GAM-PUZ-00190,VND-sup-064-GAM-PUZ-,20.82,50,44,10,0,1
sup-063,GAM-PUZ-00191,VND-sup-063-GAM-PUZ-,32.19,100,23,10,1,1
sup-064,GAM-PUZ-00191,VND-sup-064-GAM-PUZ-,35.09,25,30,10,0,1
sup-113,GAM-PUZ-00192,VND-sup-113-GAM-PUZ-,28.61,25,23,10,1,1
sup-054,GAM-PUZ-00192,VND-sup-054-GAM-PUZ-,33.19,100,31,10,0,1
sup-113,GAM-PUZ-00193,VND-sup-113-GAM-PUZ-,40.94,100,23,10,1,1
sup-094,GAM-PUZ-00193,VND-sup-094-GAM-PUZ-,45.85,100,43,10,0,1
sup-057,GAM-PUZ-00194,VND-sup-057-GAM-PUZ-,46.01,50,23,10,1,1
sup-153,GAM-PUZ-00194,VND-sup-153-GAM-PUZ-,49.23,200,41,10,0,1
sup-024,GAM-PUZ-00195,VND-sup-024-GAM-PUZ-,28.56,50,23,10,1,1
sup-162,GAM-PUZ-00195,VND-sup-162-GAM-PUZ-,33.99,50,44,10,0,1
sup-173,GAM-PUZ-00196,VND-sup-173-GAM-PUZ-,28.63,100,23,10,1,1
sup-119,GAM-PUZ-00196,VND-sup-119-GAM-PUZ-,32.35,200,28,10,0,1
sup-037,GAM-PUZ-00197,VND-sup-037-GAM-PUZ-,45.35,25,23,10,1,1
sup-119,GAM-PUZ-00197,VND-sup-119-GAM-PUZ-,56.23,100,30,10,0,1
sup-039,GAM-PUZ-00198,VND-sup-039-GAM-PUZ-,30.2,200,23,10,1,1
sup-035,GAM-PUZ-00198,VND-sup-035-GAM-PUZ-,36.54,25,28,10,0,1
sup-188,GAM-PUZ-00199,VND-sup-188-GAM-PUZ-,33.18,50,23,10,1,1
sup-099,GAM-PUZ-00199,VND-sup-099-GAM-PUZ-,40.15,200,42,10,0,1
sup-071,GAM-PUZ-00200,VND-sup-071-GAM-PUZ-,18.9,50,23,10,1,1
sup-125,GAM-PUZ-00200,VND-sup-125-GAM-PUZ-,20.22,50,31,10,0,1
sup-099,GAM-PUZ-00201,VND-sup-099-GAM-PUZ-,15.42,200,23,10,1,1
sup-182,GAM-PUZ-00201,VND-sup-182-GAM-PUZ-,18.2,25,41,10,0,1
sup-153,GAM-PUZ-00202,VND-sup-153-GAM-PUZ-,12.08,200,23,10,1,1
sup-164,GAM-PUZ-00202,VND-sup-164-GAM-PUZ-,13.41,25,29,10,0,1
sup-013,GAM-PUZ-00203,VND-sup-013-GAM-PUZ-,23.08,100,23,10,1,1
sup-135,GAM-PUZ-00203,VND-sup-135-GAM-PUZ-,27.0,100,29,10,0,1
sup-130,GAM-PUZ-00204,VND-sup-130-GAM-PUZ-,34.23,100,23,10,1,1
sup-135,GAM-PUZ-00204,VND-sup-135-GAM-PUZ-,42.45,50,39,10,0,1
sup-066,GAM-PUZ-00205,VND-sup-066-GAM-PUZ-,40.32,100,23,10,1,1
sup-064,GAM-PUZ-00205,VND-sup-064-GAM-PUZ-,43.14,50,35,10,0,1
sup-099,GAM-PUZ-00206,VND-sup-099-GAM-PUZ-,28.16,25,23,10,1,1
sup-035,GAM-PUZ-00206,VND-sup-035-GAM-PUZ-,33.79,200,27,10,0,1
sup-063,GAM-PUZ-00207,VND-sup-063-GAM-PUZ-,22.81,200,23,10,1,1
sup-122,GAM-PUZ-00207,VND-sup-122-GAM-PUZ-,27.83,50,38,10,0,1
sup-037,GAM-PUZ-00208,VND-sup-037-GAM-PUZ-,22.65,50,23,10,1,1
sup-090,GAM-PUZ-00208,VND-sup-090-GAM-PUZ-,27.86,50,40,10,0,1
sup-039,GAM-PUZ-00209,VND-sup-039-GAM-PUZ-,11.69,25,23,10,1,1
sup-113,GAM-PUZ-00209,VND-sup-113-GAM-PUZ-,12.86,25,28,10,0,1
sup-071,GAM-PUZ-00210,VND-sup-071-GAM-PUZ-,25.81,100,23,10,1,1
sup-173,GAM-PUZ-00210,VND-sup-173-GAM-PUZ-,28.91,100,38,10,0,1
sup-182,GAM-PUZ-00211,VND-sup-182-GAM-PUZ-,31.34,200,23,10,1,1
sup-130,GAM-PUZ-00211,VND-sup-130-GAM-PUZ-,35.1,100,37,10,0,1
sup-127,GAM-PUZ-00212,VND-sup-127-GAM-PUZ-,43.84,25,23,10,1,1
sup-113,GAM-PUZ-00212,VND-sup-113-GAM-PUZ-,53.48,25,34,10,0,1
sup-048,GAM-PUZ-00213,VND-sup-048-GAM-PUZ-,46.87,25,23,10,1,1
sup-017,GAM-PUZ-00213,VND-sup-017-GAM-PUZ-,50.62,25,44,10,0,1
sup-035,GAM-PUZ-00214,VND-sup-035-GAM-PUZ-,34.42,200,23,10,1,1
sup-122,GAM-PUZ-00214,VND-sup-122-GAM-PUZ-,40.27,200,32,10,0,1
sup-135,GAM-PUZ-00215,VND-sup-135-GAM-PUZ-,46.23,25,23,10,1,1
sup-119,GAM-PUZ-00215,VND-sup-119-GAM-PUZ-,53.63,50,45,10,0,1
sup-066,GAM-PUZ-00216,VND-sup-066-GAM-PUZ-,20.5,100,23,10,1,1
sup-025,GAM-PUZ-00216,VND-sup-025-GAM-PUZ-,22.76,200,45,10,0,1
sup-057,GAM-PUZ-00217,VND-sup-057-GAM-PUZ-,47.61,50,23,10,1,1
sup-106,GAM-PUZ-00217,VND-sup-106-GAM-PUZ-,50.47,100,30,10,0,1
sup-110,GAM-PUZ-00218,VND-sup-110-GAM-PUZ-,28.53,50,23,10,1,1
sup-182,GAM-PUZ-00218,VND-sup-182-GAM-PUZ-,31.95,25,34,10,0,1
sup-071,GAM-PUZ-00219,VND-sup-071-GAM-PUZ-,41.6,100,23,10,1,1
sup-162,GAM-PUZ-00219,VND-sup-162-GAM-PUZ-,47.84,50,43,10,0,1
sup-122,GAM-PUZ-00220,VND-sup-122-GAM-PUZ-,33.9,200,23,10,1,1
sup-113,GAM-PUZ-00220,VND-sup-113-GAM-PUZ-,41.36,200,43,10,0,1
sup-025,GAM-PUZ-00221,VND-sup-025-GAM-PUZ-,48.4,200,23,10,1,1
sup-130,GAM-PUZ-00221,VND-sup-130-GAM-PUZ-,56.63,100,43,10,0,1
sup-173,GAM-PUZ-00222,VND-sup-173-GAM-PUZ-,12.16,25,23,10,1,1
sup-182,GAM-PUZ-00222,VND-sup-182-GAM-PUZ-,13.5,25,33,10,0,1
sup-037,GAM-PUZ-00223,VND-sup-037-GAM-PUZ-,22.12,100,23,10,1,1
sup-013,GAM-PUZ-00223,VND-sup-013-GAM-PUZ-,25.22,100,42,10,0,1
sup-035,GAM-PUZ-00224,VND-sup-035-GAM-PUZ-,48.9,25,23,10,1,1
sup-037,GAM-PUZ-00224,VND-sup-037-GAM-PUZ-,57.7,200,35,10,0,1
sup-099,GAM-PUZ-00225,VND-sup-099-GAM-PUZ-,45.9,25,23,10,1,1
sup-013,GAM-PUZ-00225,VND-sup-013-GAM-PUZ-,55.54,25,31,10,0,1
sup-090,GAM-PUZ-00226,VND-sup-090-GAM-PUZ-,31.01,50,23,10,1,1
sup-153,GAM-PUZ-00226,VND-sup-153-GAM-PUZ-,38.76,200,41,10,0,1
sup-172,GAM-PUZ-00227,VND-sup-172-GAM-PUZ-,49.76,100,23,10,1,1
sup-024,GAM-PUZ-00227,VND-sup-024-GAM-PUZ-,59.71,25,29,10,0,1
sup-063,GAM-PUZ-00228,VND-sup-063-GAM-PUZ-,13.54,200,23,10,1,1
sup-054,GAM-PUZ-00228,VND-sup-054-GAM-PUZ-,16.92,100,34,10,0,1
sup-048,GAM-PUZ-00229,VND-sup-048-GAM-PUZ-,26.88,50,23,10,1,1
sup-099,GAM-PUZ-00229,VND-sup-099-GAM-PUZ-,29.57,50,34,10,0,1
sup-113,GAM-PUZ-00230,VND-sup-113-GAM-PUZ-,21.52,200,23,10,1,1
sup-125,GAM-PUZ-00230,VND-sup-125-GAM-PUZ-,23.67,25,35,10,0,1
sup-188,GAM-PUZ-00231,VND-sup-188-GAM-PUZ-,31.02,100,23,10,1,1
sup-048,GAM-PUZ-00231,VND-sup-048-GAM-PUZ-,34.12,200,44,10,0,1
sup-099,GAM-PUZ-00232,VND-sup-099-GAM-PUZ-,23.07,50,23,10,1,1
sup-182,GAM-PUZ-00232,VND-sup-182-GAM-PUZ-,26.53,100,41,10,0,1
sup-135,GAM-PUZ-00233,VND-sup-135-GAM-PUZ-,17.59,100,23,10,1,1
sup-127,GAM-PUZ-00233,VND-sup-127-GAM-PUZ-,19.7,25,33,10,0,1
sup-143,GAM-PUZ-00234,VND-sup-143-GAM-PUZ-,47.14,50,23,10,1,1
sup-172,GAM-PUZ-00234,VND-sup-172-GAM-PUZ-,51.85,50,30,10,0,1
sup-142,GAM-PUZ-00235,VND-sup-142-GAM-PUZ-,14.15,50,23,10,1,1
sup-127,GAM-PUZ-00235,VND-sup-127-GAM-PUZ-,16.56,100,37,10,0,1
sup-113,GAM-PUZ-00236,VND-sup-113-GAM-PUZ-,12.72,50,23,10,1,1
sup-064,GAM-PUZ-00236,VND-sup-064-GAM-PUZ-,15.39,200,33,10,0,1
sup-106,GAM-PUZ-00237,VND-sup-106-GAM-PUZ-,31.25,50,23,10,1,1
sup-113,GAM-PUZ-00237,VND-sup-113-GAM-PUZ-,36.25,100,38,10,0,1
sup-142,GAM-PUZ-00238,VND-sup-142-GAM-PUZ-,26.46,50,23,10,1,1
sup-064,GAM-PUZ-00238,VND-sup-064-GAM-PUZ-,32.55,50,32,10,0,1
sup-094,GAM-PUZ-00239,VND-sup-094-GAM-PUZ-,26.58,100,23,10,1,1
sup-188,GAM-PUZ-00239,VND-sup-188-GAM-PUZ-,28.17,50,36,10,0,1
sup-037,GAM-PUZ-00240,VND-sup-037-GAM-PUZ-,32.58,25,23,10,1,1
sup-066,GAM-PUZ-00240,VND-sup-066-GAM-PUZ-,35.84,100,38,10,0,1
sup-054,GAM-PUZ-00241,VND-sup-054-GAM-PUZ-,28.7,50,23,10,1,1
sup-088,GAM-PUZ-00241,VND-sup-088-GAM-PUZ-,32.14,25,33,10,0,1
sup-142,GAM-PUZ-00242,VND-sup-142-GAM-PUZ-,27.69,200,23,10,1,1
sup-027,GAM-PUZ-00242,VND-sup-027-GAM-PUZ-,29.91,100,31,10,0,1
sup-127,GAM-PUZ-00243,VND-sup-127-GAM-PUZ-,23.29,50,23,10,1,1
sup-013,GAM-PUZ-00243,VND-sup-013-GAM-PUZ-,27.95,100,35,10,0,1
sup-063,GAM-PUZ-00244,VND-sup-063-GAM-PUZ-,42.06,25,23,10,1,1
sup-035,GAM-PUZ-00244,VND-sup-035-GAM-PUZ-,46.27,100,30,10,0,1
sup-172,GAM-PUZ-00245,VND-sup-172-GAM-PUZ-,47.89,200,23,10,1,1
sup-110,GAM-PUZ-00245,VND-sup-110-GAM-PUZ-,55.07,50,34,10,0,1
sup-063,GAM-PUZ-00246,VND-sup-063-GAM-PUZ-,17.01,200,23,10,1,1
sup-037,GAM-PUZ-00246,VND-sup-037-GAM-PUZ-,20.58,25,40,10,0,1
sup-024,GAM-PUZ-00247,VND-sup-024-GAM-PUZ-,37.87,100,23,10,1,1
sup-100,GAM-PUZ-00247,VND-sup-100-GAM-PUZ-,47.34,50,29,10,0,1
sup-172,GAM-PUZ-00248,VND-sup-172-GAM-PUZ-,39.51,50,23,10,1,1
sup-057,GAM-PUZ-00248,VND-sup-057-GAM-PUZ-,41.49,25,29,10,0,1
sup-143,GAM-PUZ-00249,VND-sup-143-GAM-PUZ-,45.36,25,23,10,1,1
sup-185,GAM-PUZ-00249,VND-sup-185-GAM-PUZ-,48.99,100,33,10,0,1
sup-110,GAM-PUZ-00250,VND-sup-110-GAM-PUZ-,38.63,50,23,10,1,1
sup-089,GAM-PUZ-00250,VND-sup-089-GAM-PUZ-,47.51,25,37,10,0,1
sup-063,GAM-PUZ-00251,VND-sup-063-GAM-PUZ-,31.73,50,23,10,1,1
sup-162,GAM-PUZ-00251,VND-sup-162-GAM-PUZ-,39.35,100,39,10,0,1
sup-130,GAM-PUZ-00252,VND-sup-130-GAM-PUZ-,45.85,200,23,10,1,1
sup-185,GAM-PUZ-00252,VND-sup-185-GAM-PUZ-,51.35,25,34,10,0,1
sup-066,GAM-PUZ-00253,VND-sup-066-GAM-PUZ-,30.07,100,23,10,1,1
sup-064,GAM-PUZ-00253,VND-sup-064-GAM-PUZ-,33.68,200,30,10,0,1
sup-024,GAM-PUZ-00254,VND-sup-024-GAM-PUZ-,17.27,100,23,10,1,1
sup-130,GAM-PUZ-00254,VND-sup-130-GAM-PUZ-,21.41,25,43,10,0,1
sup-035,GAM-PUZ-00255,VND-sup-035-GAM-PUZ-,37.02,100,23,10,1,1
sup-094,GAM-PUZ-00255,VND-sup-094-GAM-PUZ-,46.28,50,29,10,0,1
sup-125,GAM-PUZ-00256,VND-sup-125-GAM-PUZ-,26.19,25,23,10,1,1
sup-164,GAM-PUZ-00256,VND-sup-164-GAM-PUZ-,29.86,50,42,10,0,1
sup-110,GAM-PUZ-00257,VND-sup-110-GAM-PUZ-,41.79,100,23,10,1,1
sup-135,GAM-PUZ-00257,VND-sup-135-GAM-PUZ-,50.98,25,33,10,0,1
sup-024,GAM-PUZ-00258,VND-sup-024-GAM-PUZ-,32.58,50,23,10,1,1
sup-027,GAM-PUZ-00258,VND-sup-027-GAM-PUZ-,37.79,50,28,10,0,1
sup-153,GAM-PUZ-00259,VND-sup-153-GAM-PUZ-,33.86,50,23,10,1,1
sup-119,GAM-PUZ-00259,VND-sup-119-GAM-PUZ-,35.89,200,36,10,0,1
sup-071,GAM-PUZ-00260,VND-sup-071-GAM-PUZ-,18.11,50,23,10,1,1
sup-088,GAM-PUZ-00260,VND-sup-088-GAM-PUZ-,19.92,50,28,10,0,1
sup-025,GAM-PUZ-00261,VND-sup-025-GAM-PUZ-,40.44,100,23,10,1,1
sup-188,GAM-PUZ-00261,VND-sup-188-GAM-PUZ-,43.27,100,45,10,0,1
sup-182,GAM-PUZ-00262,VND-sup-182-GAM-PUZ-,38.31,100,23,10,1,1
sup-037,GAM-PUZ-00262,VND-sup-037-GAM-PUZ-,47.5,100,44,10,0,1
sup-164,GAM-PUZ-00263,VND-sup-164-GAM-PUZ-,46.4,200,23,10,1,1
sup-057,GAM-PUZ-00263,VND-sup-057-GAM-PUZ-,54.75,100,30,10,0,1
sup-185,GAM-PUZ-00264,VND-sup-185-GAM-PUZ-,24.9,100,23,10,1,1
sup-127,GAM-PUZ-00264,VND-sup-127-GAM-PUZ-,30.13,100,40,10,0,1
sup-153,GAM-PUZ-00265,VND-sup-153-GAM-PUZ-,23.37,50,23,10,1,1
sup-048,GAM-PUZ-00265,VND-sup-048-GAM-PUZ-,25.71,200,40,10,0,1
sup-119,GAM-PUZ-00266,VND-sup-119-GAM-PUZ-,35.24,100,23,10,1,1
sup-017,GAM-PUZ-00266,VND-sup-017-GAM-PUZ-,37.71,50,42,10,0,1
sup-153,GAM-PUZ-00267,VND-sup-153-GAM-PUZ-,35.29,25,23,10,1,1
sup-039,GAM-PUZ-00267,VND-sup-039-GAM-PUZ-,39.52,200,34,10,0,1
sup-088,GAM-PUZ-00268,VND-sup-088-GAM-PUZ-,48.04,100,23,10,1,1
sup-048,GAM-PUZ-00268,VND-sup-048-GAM-PUZ-,56.69,50,38,10,0,1
sup-119,GAM-PUZ-00269,VND-sup-119-GAM-PUZ-,42.92,25,23,10,1,1
sup-122,GAM-PUZ-00269,VND-sup-122-GAM-PUZ-,48.07,25,44,10,0,1
sup-054,GAM-PUZ-00270,VND-sup-054-GAM-PUZ-,20.21,50,23,10,1,1
sup-122,GAM-PUZ-00270,VND-sup-122-GAM-PUZ-,21.62,50,38,10,0,1
sup-090,GAM-PUZ-00271,VND-sup-090-GAM-PUZ-,23.62,200,23,10,1,1
sup-185,GAM-PUZ-00271,VND-sup-185-GAM-PUZ-,27.64,50,32,10,0,1
sup-048,GAM-PUZ-00272,VND-sup-048-GAM-PUZ-,14.49,100,23,10,1,1
sup-119,GAM-PUZ-00272,VND-sup-119-GAM-PUZ-,17.24,25,41,10,0,1
sup-100,GAM-PUZ-00273,VND-sup-100-GAM-PUZ-,16.53,100,23,10,1,1
sup-164,GAM-PUZ-00273,VND-sup-164-GAM-PUZ-,17.52,100,38,10,0,1
