SKU,Location_ID,Quantity_On_Hand,Reorder_Point,Target_Safety_Stock,Shrinkage_Rate,As_Of_Date
GAM-PUZ-00168,str-001,41,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00169,wh-001,461,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00169,str-001,43,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00170,wh-001,116,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00170,str-001,2,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00171,wh-001,6,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00171,str-001,21,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00172,wh-001,155,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00172,str-001,32,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00173,wh-001,116,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00173,str-001,29,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00174,wh-001,418,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00174,str-001,7,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00175,wh-001,261,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00175,str-001,14,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00176,wh-001,310,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00176,str-001,12,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00177,wh-001,13,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00177,str-001,9,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00178,wh-001,299,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00178,str-001,15,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00179,wh-001,118,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00179,str-001,9,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00180,wh-001,80,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00180,str-001,43,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00181,wh-001,50,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00181,str-001,24,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00182,wh-001,268,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00182,str-001,7,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00183,wh-001,350,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00183,str-001,39,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00184,wh-001,330,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00184,str-001,46,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00185,wh-001,96,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00185,str-001,14,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00186,wh-001,321,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00186,str-001,3,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00187,wh-001,381,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00187,str-001,30,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00188,wh-001,126,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00188,str-001,10,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00189,wh-001,11,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00189,str-001,32,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00190,wh-001,88,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00190,str-001,39,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00191,wh-001,339,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00191,str-001,31,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00192,wh-001,242,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00192,str-001,5,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00193,wh-001,54,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00193,str-001,3,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00194,wh-001,159,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00194,str-001,44,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00195,wh-001,156,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00195,str-001,39,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00196,wh-001,497,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00196,str-001,35,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00197,wh-001,113,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00197,str-001,17,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00198,wh-001,492,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00198,str-001,47,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00199,wh-001,465,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00199,str-001,33,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00200,wh-001,105,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00200,str-001,3,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00201,wh-001,494,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00201,str-001,47,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00202,wh-001,476,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00202,str-001,9,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00203,wh-001,85,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00203,str-001,13,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00204,wh-001,298,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00204,str-001,10,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00205,wh-001,171,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00205,str-001,7,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00206,wh-001,293,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00206,str-001,6,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00207,wh-001,160,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00207,str-001,11,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00208,wh-001,401,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00208,str-001,4,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00209,wh-001,18,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00209,str-001,11,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00210,wh-001,476,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00210,str-001,26,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00211,wh-001,356,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00211,str-001,19,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00212,wh-001,234,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00212,str-001,10,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00213,wh-001,28,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00213,str-001,43,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00214,wh-001,172,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00214,str-001,32,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00215,wh-001,369,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00215,str-001,44,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00216,wh-001,367,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00216,str-001,28,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00217,wh-001,291,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00217,str-001,1,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00218,wh-001,366,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00218,str-001,49,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00219,wh-001,41,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00219,str-001,40,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00220,wh-001,428,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00220,str-001,3,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00221,wh-001,221,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00221,str-001,8,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00222,wh-001,313,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00222,str-001,49,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00223,wh-001,493,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00223,str-001,29,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00224,wh-001,478,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00224,str-001,19,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00225,wh-001,52,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00225,str-001,49,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00226,wh-001,199,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00226,str-001,14,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00227,wh-001,500,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00227,str-001,5,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00228,wh-001,334,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00228,str-001,26,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00229,wh-001,289,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00229,str-001,26,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00230,wh-001,244,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00230,str-001,19,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00231,wh-001,384,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00231,str-001,35,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00232,wh-001,95,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00232,str-001,5,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00233,wh-001,286,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00233,str-001,18,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00234,wh-001,196,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00234,str-001,17,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00235,wh-001,398,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00235,str-001,20,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00236,wh-001,117,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00236,str-001,7,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00237,wh-001,122,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00237,str-001,10,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00238,wh-001,183,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00238,str-001,25,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00239,wh-001,307,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00239,str-001,9,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00240,wh-001,411,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00240,str-001,6,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00241,wh-001,69,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00241,str-001,15,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00242,wh-001,429,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00242,str-001,47,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00243,wh-001,217,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00243,str-001,45,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00244,wh-001,64,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00244,str-001,7,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00245,wh-001,401,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00245,str-001,23,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00246,wh-001,69,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00246,str-001,8,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00247,wh-001,64,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00247,str-001,42,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00248,wh-001,472,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00248,str-001,44,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00249,wh-001,458,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00249,str-001,8,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00250,wh-001,56,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00250,str-001,12,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00251,wh-001,450,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00251,str-001,13,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00252,wh-001,158,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00252,str-001,4,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00253,wh-001,420,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00253,str-001,11,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00254,wh-001,141,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00254,str-001,1,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00255,wh-001,158,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00255,str-001,11,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00256,wh-001,73,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00256,str-001,26,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00257,wh-001,292,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00257,str-001,49,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00258,wh-001,307,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00258,str-001,28,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00259,wh-001,450,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00259,str-001,7,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00260,wh-001,415,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00260,str-001,38,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00261,wh-001,492,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00261,str-001,49,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00262,wh-001,495,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00262,str-001,34,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00263,wh-001,199,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00263,str-001,50,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00264,wh-001,227,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00264,str-001,7,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00265,wh-001,277,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00265,str-001,43,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00266,wh-001,19,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00266,str-001,27,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00267,wh-001,66,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00267,str-001,47,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00268,wh-001,373,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00268,str-001,23,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00269,wh-001,174,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00269,str-001,2,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00270,wh-001,0,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00270,str-001,48,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00271,wh-001,75,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00271,str-001,6,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00272,wh-001,377,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00272,str-001,45,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00273,wh-001,169,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00273,str-001,14,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00274,wh-001,143,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00274,str-001,44,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00275,wh-001,305,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00275,str-001,14,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00276,wh-001,234,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00276,str-001,15,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00277,wh-001,329,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00277,str-001,32,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00278,wh-001,13,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00278,str-001,42,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00279,wh-001,82,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00279,str-001,50,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00280,wh-001,391,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00280,str-001,24,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00281,wh-001,164,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00281,str-001,19,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00282,wh-001,346,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00282,str-001,0,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00283,wh-001,33,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00283,str-001,27,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00284,wh-001,363,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00284,str-001,2,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00285,wh-001,443,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00285,str-001,1,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00286,wh-001,223,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00286,str-001,27,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00287,wh-001,43,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00287,str-001,5,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00288,wh-001,35,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00288,str-001,23,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00289,wh-001,133,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00289,str-001,39,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00290,wh-001,405,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00290,str-001,29,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00291,wh-001,296,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00291,str-001,41,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00292,wh-001,159,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00292,str-001,32,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00293,wh-001,469,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00293,str-001,49,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00294,wh-001,194,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00294,str-001,28,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00295,wh-001,376,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00295,str-001,34,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00296,wh-001,57,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00296,str-001,10,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00297,wh-001,222,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00297,str-001,49,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00298,wh-001,14,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00298,str-001,22,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00299,wh-001,39,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00299,str-001,11,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00300,wh-001,252,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00300,str-001,14,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00301,wh-001,453,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00301,str-001,47,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00302,wh-001,233,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00302,str-001,0,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00303,wh-001,477,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00303,str-001,14,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00304,wh-001,122,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00304,str-001,36,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00305,wh-001,211,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00305,str-001,6,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00306,wh-001,290,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00306,str-001,21,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00307,wh-001,363,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00307,str-001,49,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00308,wh-001,270,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00308,str-001,47,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00309,wh-001,160,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00309,str-001,25,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00310,wh-001,179,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00310,str-001,8,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00311,wh-001,69,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00311,str-001,22,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00312,wh-001,5,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00312,str-001,30,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00313,wh-001,461,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00313,str-001,5,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00314,wh-001,74,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00314,str-001,11,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00315,wh-001,75,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00315,str-001,35,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00316,wh-001,240,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00316,str-001,29,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00317,wh-001,425,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00317,str-001,28,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00318,wh-001,247,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00318,str-001,24,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00319,wh-001,179,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00319,str-001,2,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00320,wh-001,256,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00320,str-001,29,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00321,wh-001,338,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00321,str-001,46,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00322,wh-001,188,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00322,str-001,1,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00323,wh-001,355,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00323,str-001,17,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00324,wh-001,266,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00324,str-001,46,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00325,wh-001,141,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00325,str-001,47,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00326,wh-001,417,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00326,str-001,3,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00327,wh-001,338,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00327,str-001,2,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00328,wh-001,274,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00328,str-001,47,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00329,wh-001,138,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00329,str-001,38,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00330,wh-001,76,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00330,str-001,50,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00331,wh-001,84,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00331,str-001,40,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00332,wh-001,60,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00332,str-001,3,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00333,wh-001,373,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00333,str-001,16,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00334,wh-001,378,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00334,str-001,4,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00335,wh-001,453,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00335,str-001,33,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00336,wh-001,401,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00336,str-001,41,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00337,wh-001,61,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00337,str-001,45,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00338,wh-001,240,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00338,str-001,38,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00339,wh-001,66,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00339,str-001,44,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00340,wh-001,202,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00340,str-001,14,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00341,wh-001,388,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00341,str-001,14,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00342,wh-001,55,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00342,str-001,22,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00343,wh-001,236,150,75,0.01,2026-09-14 20:18:25
GAM-PUZ-00343,str-001,16,15,7,0.015,2026-09-14 20:18:25
GAM-PUZ-00344,wh-001,24,150,75,0.01,2026-09-14 20:18:25
