SKU,Supplier_ID,Sourcing_Rank,Unit_Cost_Markup,Supplier_Lead_Time_Days
HAR-HOM-00488,sup-037,Secondary,1.14,49
HAR-HOM-00489,sup-035,Primary,1.0,31
HAR-HOM-00489,sup-188,Secondary,1.06,59
HAR-HOM-00490,sup-164,Primary,1.0,31
HAR-HOM-00490,sup-024,Secondary,1.12,51
HAR-HOM-00491,sup-054,Primary,1.0,31
HAR-HOM-00491,sup-113,Secondary,1.2,56
HAR-HOM-00492,sup-024,Primary,1.0,31
HAR-HOM-00492,sup-071,Secondary,1.14,58
HAR-HOM-00493,sup-063,Primary,1.0,31
HAR-HOM-00493,sup-099,Secondary,1.2,44
HAR-HOM-00494,sup-143,Primary,1.0,31
HAR-HOM-00494,sup-188,Secondary,1.11,58
HAR-HOM-00495,sup-013,Primary,1.0,31
HAR-HOM-00495,sup-100,Secondary,1.24,52
HAR-HOM-00496,sup-039,Primary,1.0,31
HAR-HOM-00496,sup-130,Secondary,1.21,44
HAR-HOM-00497,sup-013,Primary,1.0,31
HAR-HOM-00497,sup-057,Secondary,1.06,56
HAR-HOM-00498,sup-063,Primary,1.0,31
HAR-HOM-00498,sup-054,Secondary,1.1,47
HAR-HOM-00499,sup-090,Primary,1.0,31
HAR-HOM-00499,sup-185,Secondary,1.19,52
HAR-HOM-00500,sup-173,Primary,1.0,31
HAR-HOM-00500,sup-119,Secondary,1.23,37
HAR-HOM-00501,sup-106,Primary,1.0,31
HAR-HOM-00501,sup-125,Secondary,1.06,59
HAR-HOM-00502,sup-027,Primary,1.0,31
HAR-HOM-00502,sup-025,Secondary,1.18,44
HAR-HOM-00503,sup-122,Primary,1.0,31
HAR-HOM-00503,sup-090,Secondary,1.14,42
HAR-HOM-00504,sup-100,Primary,1.0,31
HAR-HOM-00504,sup-088,Secondary,1.1,57
HAR-HOM-00505,sup-164,Primary,1.0,31
HAR-HOM-00505,sup-094,Secondary,1.1,61
HAR-HOM-00506,sup-057,Primary,1.0,31
HAR-HOM-00506,sup-054,Secondary,1.13,61
HAR-HOM-00507,sup-130,Primary,1.0,31
HAR-HOM-00507,sup-099,Secondary,1.12,55
HAR-HOM-00508,sup-173,Primary,1.0,31
HAR-HOM-00508,sup-135,Secondary,1.22,61
HAR-HOM-00509,sup-063,Primary,1.0,31
HAR-HOM-00509,sup-088,Secondary,1.06,52
HAR-HOM-00510,sup-013,Primary,1.0,31
HAR-HOM-00510,sup-106,Secondary,1.06,54
HAR-HOM-00511,sup-017,Primary,1.0,31
HAR-HOM-00511,sup-122,Secondary,1.09,54
HAR-HOM-00512,sup-113,Primary,1.0,31
HAR-HOM-00512,sup-125,Secondary,1.24,44
HAR-HOM-00513,sup-025,Primary,1.0,31
HAR-HOM-00513,sup-135,Secondary,1.11,58
HAR-HOM-00514,sup-172,Primary,1.0,31
HAR-HOM-00514,sup-106,Secondary,1.24,41
HAR-HOM-00515,sup-188,Primary,1.0,31
HAR-HOM-00515,sup-088,Secondary,1.15,50
HAR-HOM-00516,sup-143,Primary,1.0,31
HAR-HOM-00516,sup-188,Secondary,1.22,51
HAR-HOM-00517,sup-090,Primary,1.0,31
HAR-HOM-00517,sup-164,Secondary,1.13,40
HAR-HOM-00518,sup-039,Primary,1.0,31
HAR-HOM-00518,sup-173,Secondary,1.16,39
HAR-HOM-00519,sup-125,Primary,1.0,31
HAR-HOM-00519,sup-048,Secondary,1.06,54
HAR-HOM-00520,sup-027,Primary,1.0,31
HAR-HOM-00520,sup-110,Secondary,1.13,40
HAR-HOM-00521,sup-057,Primary,1.0,31
HAR-HOM-00521,sup-037,Secondary,1.17,56
HAR-HOM-00522,sup-063,Primary,1.0,31
HAR-HOM-00522,sup-125,Secondary,1.08,41
HAR-HOM-00523,sup-125,Primary,1.0,31
HAR-HOM-00523,sup-153,Secondary,1.14,56
HAR-HOM-00524,sup-130,Primary,1.0,31
HAR-HOM-00524,sup-035,Secondary,1.07,44
HAR-HOM-00525,sup-110,Primary,1.0,31
HAR-HOM-00525,sup-071,Secondary,1.17,57
HAR-HOM-00526,sup-037,Primary,1.0,31
HAR-HOM-00526,sup-088,Secondary,1.19,56
HAR-HOM-00527,sup-135,Primary,1.0,31
HAR-HOM-00527,sup-143,Secondary,1.24,59
HAR-HOM-00528,sup-106,Primary,1.0,31
HAR-HOM-00528,sup-088,Secondary,1.13,59
HAR-HOM-00529,sup-110,Primary,1.0,31
HAR-HOM-00529,sup-153,Secondary,1.12,61
HAR-HOM-00530,sup-057,Primary,1.0,31
HAR-HOM-00530,sup-100,Secondary,1.13,39
HAR-HOM-00531,sup-125,Primary,1.0,31
HAR-HOM-00531,sup-037,Secondary,1.13,40
HAR-HOM-00532,sup-110,Primary,1.0,31
HAR-HOM-00532,sup-035,Secondary,1.17,58
HAR-HOM-00533,sup-127,Primary,1.0,31
HAR-HOM-00533,sup-057,Secondary,1.06,49
HAR-HOM-00534,sup-037,Primary,1.0,31
HAR-HOM-00534,sup-048,Secondary,1.14,49
HAR-HOM-00535,sup-027,Primary,1.0,31
HAR-HOM-00535,sup-162,Secondary,1.14,47
HAR-HOM-00536,sup-017,Primary,1.0,31
HAR-HOM-00536,sup-048,Secondary,1.22,59
HAR-HOM-00537,sup-039,Primary,1.0,31
HAR-HOM-00537,sup-106,Secondary,1.18,53
HAR-HOM-00538,sup-071,Primary,1.0,31
HAR-HOM-00538,sup-106,Secondary,1.07,53
HAR-HOM-00539,sup-066,Primary,1.0,31
HAR-HOM-00539,sup-153,Secondary,1.19,61
HAR-HOM-00540,sup-182,Primary,1.0,31
HAR-HOM-00540,sup-094,Secondary,1.11,45
HAR-HOM-00541,sup-064,Primary,1.0,31
HAR-HOM-00541,sup-094,Secondary,1.24,60
HAR-HOM-00542,sup-064,Primary,1.0,31
HAR-HOM-00542,sup-066,Secondary,1.17,57
HAR-HOM-00543,sup-127,Primary,1.0,31
HAR-HOM-00543,sup-173,Secondary,1.09,37
HAR-HOM-00544,sup-119,Primary,1.0,31
HAR-HOM-00544,sup-064,Secondary,1.07,48
HAR-HOM-00545,sup-066,Primary,1.0,31
HAR-HOM-00545,sup-054,Secondary,1.23,60
HAR-HOM-00546,sup-182,Primary,1.0,31
HAR-HOM-00546,sup-027,Secondary,1.17,42
HAR-HOM-00547,sup-182,Primary,1.0,31
HAR-HOM-00547,sup-119,Secondary,1.09,51
HAR-HOM-00548,sup-188,Primary,1.0,31
HAR-HOM-00548,sup-025,Secondary,1.06,61
HAR-HOM-00549,sup-057,Primary,1.0,31
HAR-HOM-00549,sup-063,Secondary,1.22,37
HAR-HOM-00550,sup-048,Primary,1.0,31
HAR-HOM-00550,sup-089,Secondary,1.17,39
HAR-HOM-00551,sup-025,Primary,1.0,31
HAR-HOM-00551,sup-119,Secondary,1.05,61
HAR-HOM-00552,sup-143,Primary,1.0,31
HAR-HOM-00552,sup-119,Secondary,1.05,58
HAR-HOM-00553,sup-110,Primary,1.0,31
HAR-HOM-00553,sup-088,Secondary,1.05,54
HAR-HOM-00554,sup-106,Primary,1.0,31
HAR-HOM-00554,sup-024,Secondary,1.05,55
HAR-HOM-00555,sup-100,Primary,1.0,31
HAR-HOM-00555,sup-071,Secondary,1.14,43
HAR-HOM-00556,sup-037,Primary,1.0,31
HAR-HOM-00556,sup-027,Secondary,1.22,49
HAR-HOM-00557,sup-037,Primary,1.0,31
HAR-HOM-00557,sup-119,Secondary,1.2,54
HAR-HOM-00558,sup-130,Primary,1.0,31
HAR-HOM-00558,sup-037,Secondary,1.17,53
HAR-HOM-00559,sup-024,Primary,1.0,31
HAR-HOM-00559,sup-035,Secondary,1.1,45
HAR-HOM-00560,sup-164,Primary,1.0,31
HAR-HOM-00560,sup-025,Secondary,1.17,43
HAR-HOM-00561,sup-027,Primary,1.0,31
HAR-HOM-00561,sup-066,Secondary,1.09,48
HAR-HOM-00562,sup-088,Primary,1.0,31
HAR-HOM-00562,sup-039,Secondary,1.23,38
HAR-HOM-00563,sup-185,Primary,1.0,31
HAR-HOM-00563,sup-025,Secondary,1.08,50
HAR-HOM-00564,sup-135,Primary,1.0,31
HAR-HOM-00564,sup-106,Secondary,1.2,61
HAR-HOM-00565,sup-143,Primary,1.0,31
HAR-HOM-00565,sup-017,Secondary,1.13,57
HAR-HOM-00566,sup-127,Primary,1.0,31
HAR-HOM-00566,sup-164,Secondary,1.06,53
HAR-HOM-00567,sup-094,Primary,1.0,31
HAR-HOM-00567,sup-185,Secondary,1.19,37
HAR-HOM-00568,sup-057,Primary,1.0,31
HAR-HOM-00568,sup-025,Secondary,1.2,59
HAR-HOM-00569,sup-110,Primary,1.0,31
HAR-HOM-00569,sup-125,Secondary,1.09,40
HAR-HOM-00570,sup-164,Primary,1.0,31
HAR-HOM-00570,sup-119,Secondary,1.11,55
HAR-HOM-00571,sup-110,Primary,1.0,31
HAR-HOM-00571,sup-188,Secondary,1.12,45
HAR-HOM-00572,sup-173,Primary,1.0,31
HAR-HOM-00572,sup-057,Secondary,1.11,48
HAR-HOM-00573,sup-122,Primary,1.0,31
HAR-HOM-00573,sup-188,Secondary,1.15,49
HAR-HOM-00574,sup-027,Primary,1.0,31
HAR-HOM-00574,sup-048,Secondary,1.08,61
HAR-HOM-00575,sup-039,Primary,1.0,31
HAR-HOM-00575,sup-127,Secondary,1.05,45
HAR-HOM-00576,sup-039,Primary,1.0,31
HAR-HOM-00576,sup-035,Secondary,1.07,58
HAR-HOM-00577,sup-172,Primary,1.0,31
HAR-HOM-00577,sup-125,Secondary,1.23,59
HAR-HOM-00578,sup-017,Primary,1.0,31
HAR-HOM-00578,sup-100,Secondary,1.23,42
HAR-HOM-00579,sup-182,Primary,1.0,31
HAR-HOM-00579,sup-153,Secondary,1.09,48
HAR-HOM-00580,sup-122,Primary,1.0,31
HAR-HOM-00580,sup-037,Secondary,1.15,37
HAR-HOM-00581,sup-135,Primary,1.0,31
HAR-HOM-00581,sup-172,Secondary,1.08,54
HAR-HOM-00582,sup-188,Primary,1.0,31
HAR-HOM-00582,sup-017,Secondary,1.24,60
HAR-HOM-00583,sup-013,Primary,1.0,31
HAR-HOM-00583,sup-024,Secondary,1.16,38
HAR-HOM-00584,sup-130,Primary,1.0,31
HAR-HOM-00584,sup-153,Secondary,1.17,51
HAR-HOM-00585,sup-088,Primary,1.0,31
HAR-HOM-00585,sup-048,Secondary,1.18,45
HAR-HOM-00586,sup-130,Primary,1.0,31
HAR-HOM-00586,sup-125,Secondary,1.23,41
HAR-HOM-00587,sup-143,Primary,1.0,31
HAR-HOM-00587,sup-039,Secondary,1.16,42
HAR-HOM-00588,sup-185,Primary,1.0,31
HAR-HOM-00588,sup-110,Secondary,1.1,54
HAR-HOM-00589,sup-113,Primary,1.0,31
HAR-HOM-00589,sup-071,Secondary,1.06,41
HAR-HOM-00590,sup-048,Primary,1.0,31
HAR-HOM-00590,sup-013,Secondary,1.12,43
HAR-HOM-00591,sup-024,Primary,1.0,31
HAR-HOM-00591,sup-071,Secondary,1.25,56
HAR-HOM-00592,sup-162,Primary,1.0,31
HAR-HOM-00592,sup-024,Secondary,1.12,37
HAR-HOM-00593,sup-143,Primary,1.0,31
HAR-HOM-00593,sup-054,Secondary,1.21,60
HAR-HOM-00594,sup-142,Primary,1.0,31
HAR-HOM-00594,sup-025,Secondary,1.22,49
HAR-HOM-00595,sup-113,Primary,1.0,31
HAR-HOM-00595,sup-048,Secondary,1.21,40
HAR-HOM-00596,sup-162,Primary,1.0,31
HAR-HOM-00596,sup-063,Secondary,1.07,53
HAR-HOM-00597,sup-127,Primary,1.0,31
HAR-HOM-00597,sup-130,Secondary,1.25,40
HAR-HOM-00598,sup-094,Primary,1.0,31
HAR-HOM-00598,sup-173,Secondary,1.24,59
HAR-HOM-00599,sup-135,Primary,1.0,31
HAR-HOM-00599,sup-064,Secondary,1.14,60
HAR-HOM-00600,sup-094,Primary,1.0,31
HAR-HOM-00600,sup-162,Secondary,1.21,50
HAR-HOM-00601,sup-106,Primary,1.0,31
HAR-HOM-00601,sup-135,Secondary,1.24,39
HAR-HOM-00602,sup-025,Primary,1.0,31
HAR-HOM-00602,sup-037,Secondary,1.14,51
HAR-HOM-00603,sup-110,Primary,1.0,31
HAR-HOM-00603,sup-122,Secondary,1.18,38
HAR-HOM-00604,sup-025,Primary,1.0,31
HAR-HOM-00604,sup-013,Secondary,1.24,52
HAR-HOM-00605,sup-054,Primary,1.0,31
HAR-HOM-00605,sup-130,Secondary,1.24,59
HAR-HOM-00606,sup-064,Primary,1.0,31
HAR-HOM-00606,sup-143,Secondary,1.16,43
HAR-HOM-00607,sup-024,Primary,1.0,31
HAR-HOM-00607,sup-037,Secondary,1.17,42
HAR-HOM-00608,sup-106,Primary,1.0,31
HAR-HOM-00608,sup-066,Secondary,1.17,49
HAR-HOM-00609,sup-162,Primary,1.0,31
HAR-HOM-00609,sup-153,Secondary,1.2,50
HAR-HOM-00610,sup-071,Primary,1.0,31
HAR-HOM-00610,sup-035,Secondary,1.07,49
HAR-HOM-00611,sup-099,Primary,1.0,31
HAR-HOM-00611,sup-164,Secondary,1.13,47
HAR-HOM-00612,sup-143,Primary,1.0,31
HAR-HOM-00612,sup-035,Secondary,1.19,55
HAR-HOM-00613,sup-089,Primary,1.0,31
HAR-HOM-00613,sup-125,Secondary,1.15,43
HAR-HOM-00614,sup-122,Primary,1.0,31
HAR-HOM-00614,sup-164,Secondary,1.14,56
HAR-HOM-00615,sup-057,Primary,1.0,31
HAR-HOM-00615,sup-013,Secondary,1.16,41
HAR-HOM-00616,sup-039,Primary,1.0,31
HAR-HOM-00616,sup-094,Secondary,1.1,44
HAR-HOM-00617,sup-122,Primary,1.0,31
HAR-HOM-00617,sup-071,Secondary,1.19,49
HAR-HOM-00618,sup-122,Primary,1.0,31
HAR-HOM-00618,sup-037,Secondary,1.21,39
HAR-HOM-00619,sup-071,Primary,1.0,31
HAR-HOM-00619,sup-024,Secondary,1.07,50
HAR-HOM-00620,sup-188,Primary,1.0,31
HAR-HOM-00620,sup-088,Secondary,1.14,58
HAR-HOM-00621,sup-125,Primary,1.0,31
HAR-HOM-00621,sup-100,Secondary,1.18,49
HAR-HOM-00622,sup-100,Primary,1.0,31
HAR-HOM-00622,sup-066,Secondary,1.1,47
HAR-HOM-00623,sup-125,Primary,1.0,31
HAR-HOM-00623,sup-142,Secondary,1.22,50
HAR-HOM-00624,sup-054,Primary,1.0,31
HAR-HOM-00624,sup-099,Secondary,1.18,56
HAR-HOM-00625,sup-188,Primary,1.0,31
HAR-HOM-00625,sup-122,Secondary,1.21,46
HAR-HOM-00626,sup-088,Primary,1.0,31
HAR-HOM-00626,sup-099,Secondary,1.08,56
HAR-HOM-00627,sup-025,Primary,1.0,31
HAR-HOM-00627,sup-039,Secondary,1.16,50
HAR-HOM-00628,sup-182,Primary,1.0,31
HAR-HOM-00628,sup-090,Secondary,1.14,55
HAR-HOM-00629,sup-048,Primary,1.0,31
HAR-HOM-00629,sup-090,Secondary,1.23,38
HAR-HOM-00630,sup-037,Primary,1.0,31
HAR-HOM-00630,sup-024,Secondary,1.16,53
HAR-HOM-00631,sup-142,Primary,1.0,31
HAR-HOM-00631,sup-135,Secondary,1.13,47
HAR-HOM-00632,sup-122,Primary,1.0,31
HAR-HOM-00632,sup-173,Secondary,1.12,55
HAR-HOM-00633,sup-106,Primary,1.0,31
HAR-HOM-00633,sup-099,Secondary,1.24,54
HAR-HOM-00634,sup-063,Primary,1.0,31
HAR-HOM-00634,sup-057,Secondary,1.11,37
HAR-HOM-00635,sup-153,Primary,1.0,31
HAR-HOM-00635,sup-125,Secondary,1.11,46
HAR-HOM-00636,sup-110,Primary,1.0,31
HAR-HOM-00636,sup-127,Secondary,1.18,59
HAR-HOM-00637,sup-057,Primary,1.0,31
HAR-HOM-00637,sup-164,Secondary,1.05,38
HAR-HOM-00638,sup-188,Primary,1.0,31
HAR-HOM-00638,sup-164,Secondary,1.2,58
HAR-HOM-00639,sup-071,Primary,1.0,31
HAR-HOM-00639,sup-119,Secondary,1.11,40
HAR-HOM-00640,sup-125,Primary,1.0,31
HAR-HOM-00640,sup-054,Secondary,1.08,38
HAR-HOM-00641,sup-173,Primary,1.0,31
HAR-HOM-00641,sup-099,Secondary,1.2,56
HAR-HOM-00642,sup-088,Primary,1.0,31
HAR-HOM-00642,sup-142,Secondary,1.12,42
HAR-HOM-00643,sup-037,Primary,1.0,31
HAR-HOM-00643,sup-188,Secondary,1.14,46
HAR-HOM-00644,sup-185,Primary,1.0,31
HAR-HOM-00644,sup-089,Secondary,1.13,58
HAR-HOM-00645,sup-088,Primary,1.0,31
HAR-HOM-00645,sup-064,Secondary,1.19,50
HAR-HOM-00646,sup-088,Primary,1.0,31
HAR-HOM-00646,sup-039,Secondary,1.2,51
HAR-HOM-00647,sup-090,Primary,1.0,31
HAR-HOM-00647,sup-025,Secondary,1.22,37
HAR-HOM-00648,sup-025,Primary,1.0,31
HAR-HOM-00648,sup-153,Secondary,1.15,52
HAR-HOM-00649,sup-130,Primary,1.0,31
HAR-HOM-00649,sup-013,Secondary,1.21,45
HAR-HOM-00650,sup-064,Primary,1.0,31
HAR-HOM-00650,sup-142,Secondary,1.15,57
HAR-HOM-00651,sup-127,Primary,1.0,31
HAR-HOM-00651,sup-122,Secondary,1.22,42
HAR-HOM-00652,sup-088,Primary,1.0,31
HAR-HOM-00652,sup-025,Secondary,1.07,48
HAR-HOM-00653,sup-142,Primary,1.0,31
HAR-HOM-00653,sup-173,Secondary,1.19,47
HAR-HOM-00654,sup-106,Primary,1.0,31
HAR-HOM-00654,sup-113,Secondary,1.11,47
HAR-HOM-00655,sup-172,Primary,1.0,31
HAR-HOM-00655,sup-143,Secondary,1.2,54
HAR-HOM-00656,sup-094,Primary,1.0,31
HAR-HOM-00656,sup-110,Secondary,1.21,55
HAR-HOM-00657,sup-130,Primary,1.0,31
HAR-HOM-00657,sup-173,Secondary,1.24,41
HAR-HOM-00658,sup-125,Primary,1.0,31
HAR-HOM-00658,sup-185,Secondary,1.24,51
HAR-HOM-00659,sup-066,Primary,1.0,31
HAR-HOM-00659,sup-164,Secondary,1.15,37
HAR-HOM-00660,sup-113,Primary,1.0,31
HAR-HOM-00660,sup-071,Secondary,1.21,49
HAR-HOM-00661,sup-048,Primary,1.0,31
HAR-HOM-00661,sup-125,Secondary,1.21,38
HAR-HOM-00662,sup-162,Primary,1.0,31
HAR-HOM-00662,sup-119,Secondary,1.21,52
HAR-HOM-00663,sup-024,Primary,1.0,31
HAR-HOM-00663,sup-130,Secondary,1.14,40
HAR-HOM-00664,sup-037,Primary,1.0,31
HAR-HOM-00664,sup-122,Secondary,1.17,51
HAR-HOM-00665,sup-024,Primary,1.0,31
HAR-HOM-00665,sup-173,Secondary,1.25,58
HAR-HOM-00666,sup-037,Primary,1.0,31
HAR-HOM-00666,sup-110,Secondary,1.15,59
HAR-HOM-00667,sup-106,Primary,1.0,31
HAR-HOM-00667,sup-090,Secondary,1.16,52
HAR-HOM-00668,sup-035,Primary,1.0,31
HAR-HOM-00668,sup-143,Secondary,1.09,48
HAR-HOM-00669,sup-143,Primary,1.0,31
HAR-HOM-00669,sup-162,Secondary,1.21,39
HAR-HOM-00670,sup-172,Primary,1.0,31
HAR-HOM-00670,sup-057,Secondary,1.07,50
HAR-HOM-00671,sup-106,Primary,1.0,31
HAR-HOM-00671,sup-035,Secondary,1.12,42
HAR-HOM-00672,sup-142,Primary,1.0,31
HAR-HOM-00672,sup-071,Secondary,1.21,51
HAR-HOM-00673,sup-188,Primary,1.0,31
HAR-HOM-00673,sup-027,Secondary,1.22,42
HAR-HOM-00674,sup-153,Primary,1.0,31
HAR-HOM-00674,sup-135,Secondary,1.24,42
HAR-HOM-00675,sup-063,Primary,1.0,31
HAR-HOM-00675,sup-113,Secondary,1.07,52
HAR-HOM-00676,sup-130,Primary,1.0,31
HAR-HOM-00676,sup-164,Secondary,1.23,44
HAR-HOM-00677,sup-024,Primary,1.0,31
HAR-HOM-00677,sup-130,Secondary,1.09,59
HAR-HOM-00678,sup-125,Primary,1.0,31
HAR-HOM-00678,sup-127,Secondary,1.1,45
HAR-HOM-00679,sup-172,Primary,1.0,31
HAR-HOM-00679,sup-106,Secondary,1.15,50
HAR-HOM-00680,sup-099,Primary,1.0,31
HAR-HOM-00680,sup-125,Secondary,1.12,56
HAR-HOM-00681,sup-066,Primary,1.0,31
HAR-HOM-00681,sup-099,Secondary,1.18,46
HAR-HOM-00682,sup-106,Primary,1.0,31
HAR-HOM-00682,sup-110,Secondary,1.05,45
HAR-HOM-00683,sup-027,Primary,1.0,31
HAR-HOM-00683,sup-153,Secondary,1.1,42
HAR-HOM-00684,sup-054,Primary,1.0,31
HAR-HOM-00684,sup-164,Secondary,1.17,58
HAR-HOM-00685,sup-106,Primary,1.0,31
HAR-HOM-00685,sup-024,Secondary,1.22,57
HAR-HOM-00686,sup-090,Primary,1.0,31
HAR-HOM-00686,sup-027,Secondary,1.09,50
HAR-HOM-00687,sup-143,Primary,1.0,31
HAR-HOM-00687,sup-162,Secondary,1.17,47
HAR-HOM-00688,sup-063,Primary,1.0,31
HAR-HOM-00688,sup-143,Secondary,1.15,39
HAR-HOM-00689,sup-027,Primary,1.0,31
HAR-HOM-00689,sup-164,Secondary,1.19,44
HAR-HOM-00690,sup-164,Primary,1.0,31
HAR-HOM-00690,sup-071,Secondary,1.07,46
HAR-HOM-00691,sup-064,Primary,1.0,31
HAR-HOM-00691,sup-027,Secondary,1.1,50
HAR-HOM-00692,sup-063,Primary,1.0,31
HAR-HOM-00692,sup-127,Secondary,1.16,42
HAR-HOM-00693,sup-113,Primary,1.0,31
HAR-HOM-00693,sup-024,Secondary,1.08,48
HAR-HOM-00694,sup-142,Primary,1.0,31
HAR-HOM-00694,sup-071,Secondary,1.12,53
HAR-HOM-00695,sup-153,Primary,1.0,31
HAR-HOM-00695,sup-013,Secondary,1.19,58
HAR-HOM-00696,sup-100,Primary,1.0,31
HAR-HOM-00696,sup-057,Secondary,1.17,57
HAR-HOM-00697,sup-035,Primary,1.0,31
HAR-HOM-00697,sup-122,Secondary,1.16,47
HAR-HOM-00698,sup-013,Primary,1.0,31
HAR-HOM-00698,sup-090,Secondary,1.14,49
HAR-HOM-00699,sup-119,Primary,1.0,31
HAR-HOM-00699,sup-037,Secondary,1.07,53
HAR-HOM-00700,sup-110,Primary,1.0,31
HAR-HOM-00700,sup-071,Secondary,1.21,51
HAR-HOM-00701,sup-013,Primary,1.0,31
HAR-HOM-00701,sup-153,Secondary,1.15,57
HAR-HOM-00702,sup-063,Primary,1.0,31
HAR-HOM-00702,sup-119,Secondary,1.21,42
HAR-HOM-00703,sup-173,Primary,1.0,31
HAR-HOM-00703,sup-188,Secondary,1.14,49
HAR-HOM-00704,sup-113,Primary,1.0,31
HAR-HOM-00704,sup-024,Secondary,1.14,58
HAR-HOM-00705,sup-037,Primary,1.0,31
HAR-HOM-00705,sup-024,Secondary,1.17,53
HAR-HOM-00706,sup-057,Primary,1.0,31
HAR-HOM-00706,sup-064,Secondary,1.11,40
HAR-HOM-00707,sup-090,Primary,1.0,31
HAR-HOM-00707,sup-164,Secondary,1.16,56
HAR-HOM-00708,sup-119,Primary,1.0,31
HAR-HOM-00708,sup-130,Secondary,1.2,50
HAR-HOM-00709,sup-164,Primary,1.0,31
HAR-HOM-00709,sup-173,Secondary,1.1,52
HAR-HOM-00710,sup-090,Primary,1.0,31
HAR-HOM-00710,sup-048,Secondary,1.08,51
HAR-HOM-00711,sup-173,Primary,1.0,31
HAR-HOM-00711,sup-185,Secondary,1.05,52
HAR-HOM-00712,sup-089,Primary,1.0,31
HAR-HOM-00712,sup-071,Secondary,1.09,60
HAR-HOM-00713,sup-130,Primary,1.0,31
HAR-HOM-00713,sup-063,Secondary,1.25,60
HAR-HOM-00714,sup-110,Primary,1.0,31
HAR-HOM-00714,sup-143,Secondary,1.18,40
HAR-HOM-00715,sup-063,Primary,1.0,31
HAR-HOM-00715,sup-017,Secondary,1.2,61
HAR-HOM-00716,sup-024,Primary,1.0,31
HAR-HOM-00716,sup-164,Secondary,1.13,60
HAR-HOM-00717,sup-088,Primary,1.0,31
HAR-HOM-00717,sup-153,Secondary,1.25,50
HAR-HOM-00718,sup-048,Primary,1.0,31
HAR-HOM-00718,sup-173,Secondary,1.14,39
HAR-HOM-00719,sup-090,Primary,1.0,31
HAR-HOM-00719,sup-063,Secondary,1.09,51
HAR-HOM-00720,sup-122,Primary,1.0,31
HAR-HOM-00720,sup-162,Secondary,1.08,40
HAR-HOM-00721,sup-164,Primary,1.0,31
HAR-HOM-00721,sup-110,Secondary,1.1,40
HAR-HOM-00722,sup-035,Primary,1.0,31
HAR-HOM-00722,sup-185,Secondary,1.1,47
HAR-HOM-00723,sup-017,Primary,1.0,31
HAR-HOM-00723,sup-143,Secondary,1.14,46
HAR-HOM-00724,sup-064,Primary,1.0,31
HAR-HOM-00724,sup-035,Secondary,1.14,56
HAR-HOM-00725,sup-099,Primary,1.0,31
HAR-HOM-00725,sup-088,Secondary,1.15,49
HAR-HOM-00726,sup-088,Primary,1.0,31
HAR-HOM-00726,sup-071,Secondary,1.16,47
HAR-HOM-00727,sup-013,Primary,1.0,31
HAR-HOM-00727,sup-100,Secondary,1.13,60
HAR-HOM-00728,sup-071,Primary,1.0,31
HAR-HOM-00728,sup-063,Secondary,1.2,49
HAR-HOM-00729,sup-039,Primary,1.0,31
HAR-HOM-00729,sup-142,Secondary,1.17,37
HAR-HOM-00730,sup-119,Primary,1.0,31
HAR-HOM-00730,sup-142,Secondary,1.16,59
HAR-HOM-00731,sup-119,Primary,1.0,31
HAR-HOM-00731,sup-125,Secondary,1.1,47
HAR-HOM-00732,sup-106,Primary,1.0,31
HAR-HOM-00732,sup-064,Secondary,1.19,39
HAR-HOM-00733,sup-100,Primary,1.0,31
HAR-HOM-00733,sup-089,Secondary,1.09,50
HAR-HOM-00734,sup-024,Primary,1.0,31
HAR-HOM-00734,sup-035,Secondary,1.19,49
HAR-HOM-00735,sup-048,Primary,1.0,31
HAR-HOM-00735,sup-185,Secondary,1.07,61
HAR-HOM-00736,sup-071,Primary,1.0,31
HAR-HOM-00736,sup-090,Secondary,1.09,41
HAR-HOM-00737,sup-143,Primary,1.0,31
HAR-HOM-00737,sup-066,Secondary,1.24,44
HAR-HOM-00738,sup-130,Primary,1.0,31
HAR-HOM-00738,sup-089,Secondary,1.14,56
HAR-HOM-00739,sup-135,Primary,1.0,31
HAR-HOM-00739,sup-113,Secondary,1.21,49
HAR-HOM-00740,sup-094,Primary,1.0,31
HAR-HOM-00740,sup-048,Secondary,1.09,49
HAR-HOM-00741,sup-071,Primary,1.0,31
HAR-HOM-00741,sup-164,Secondary,1.12,40
HAR-HOM-00742,sup-172,Primary,1.0,31
HAR-HOM-00742,sup-100,Secondary,1.15,47
HAR-HOM-00743,sup-188,Primary,1.0,31
HAR-HOM-00743,sup-113,Secondary,1.07,42
HAR-HOM-00744,sup-094,Primary,1.0,31
HAR-HOM-00744,sup-090,Secondary,1.1,60
HAR-HOM-00745,sup-088,Primary,1.0,31
HAR-HOM-00745,sup-024,Secondary,1.14,52
HAR-HOM-00746,sup-088,Primary,1.0,31
HAR-HOM-00746,sup-035,Secondary,1.23,61
HAR-HOM-00747,sup-182,Primary,1.0,31
HAR-HOM-00747,sup-071,Secondary,1.22,53
HAR-HOM-00748,sup-094,Primary,1.0,31
HAR-HOM-00748,sup-027,Secondary,1.21,54
HAR-HOM-00749,sup-188,Primary,1.0,31
HAR-HOM-00749,sup-094,Secondary,1.07,52
HAR-HOM-00750,sup-164,Primary,1.0,31
HAR-HOM-00750,sup-143,Secondary,1.19,57
HAR-HOM-00751,sup-106,Primary,1.0,31
